trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
2,803,4,,,122,159,15009,sctg0109,11,0.0015037
2,803,4,,,212,151,15003,sctg0109,11,0.0006650
2,803,4,,,212,159,15001,sctg0109,11,0.0000183
2,803,4,,,212,159,15005,sctg0109,11,0.0000022
2,803,4,,,212,159,15007,sctg0109,11,0.0000090
2,803,4,,,212,159,15009,sctg0109,11,0.0000155
2,803,4,,,223,151,15003,sctg0109,11,0.0000000
2,803,4,,,251,151,15003,sctg0109,11,0.0000000
2,803,4,,,251,159,15001,sctg0109,11,0.0000000
2,803,4,,,251,159,15005,sctg0109,11,0.0000000
2,803,4,,,251,159,15007,sctg0109,11,0.0000000
2,803,4,,,251,159,15009,sctg0109,11,0.0000000
2,803,4,,,341,151,15003,sctg0109,11,0.0035990
2,803,4,,,341,159,15001,sctg0109,11,0.0006510
2,803,4,,,341,159,15005,sctg0109,11,0.0000784
2,803,4,,,341,159,15007,sctg0109,11,0.0003188
2,803,4,,,341,159,15009,sctg0109,11,0.0005499
2,803,4,,,363,151,15003,sctg0109,11,0.0313670
2,803,4,,,363,159,15001,sctg0109,11,0.0056748
2,803,4,,,363,159,15005,sctg0109,11,0.0006831
2,803,4,,,363,159,15007,sctg0109,11,0.0027790
2,803,4,,,363,159,15009,sctg0109,11,0.0047932
2,803,4,,,471,151,15003,sctg0109,11,0.0014360
2,803,4,,,471,159,15001,sctg0109,11,0.0002599
2,803,4,,,471,159,15005,sctg0109,11,0.0000313
2,803,4,,,471,159,15007,sctg0109,11,0.0001273
2,803,4,,,471,159,15009,sctg0109,11,0.0002195
2,803,4,,,531,151,15003,sctg0109,11,0.0000000
2,803,4,,,531,159,15001,sctg0109,11,0.0000000
2,803,4,,,531,159,15005,sctg0109,11,0.0000000
2,803,4,,,531,159,15007,sctg0109,11,0.0000000
2,803,4,,,531,159,15009,sctg0109,11,0.0000000
2,804,3,,,061,151,15003,sctg0109,5,0.6370740
2,804,3,,,061,159,15001,sctg0109,3,0.0895377
2,804,3,,,061,159,15007,sctg0109,3,0.0978563
2,804,3,,,061,159,15009,sctg0109,3,0.0955310
2,804,3,,,064,151,15003,sctg0109,3,0.8292850
2,804,3,,,064,151,15003,sctg0109,5,0.0127200
2,804,3,,,064,159,15001,sctg0109,3,0.1165520
2,804,3,,,064,159,15001,sctg0109,5,0.0023013
2,804,3,,,064,159,15005,sctg0109,5,0.0002770
2,804,3,,,064,159,15007,sctg0109,3,0.1273805
2,804,3,,,064,159,15007,sctg0109,5,0.0011270
2,804,3,,,064,159,15009,sctg0109,3,0.1243535
2,804,3,,,064,159,15009,sctg0109,5,0.0019438
2,804,3,,,122,151,15003,sctg0109,3,0.0065880
2,804,3,,,122,159,15001,sctg0109,3,0.0009260
2,804,3,,,122,159,15007,sctg0109,3,0.0010120
2,804,3,,,122,159,15009,sctg0109,3,0.0009880
2,804,3,,,171,151,15003,sctg0109,5,0.0000000
2,804,3,,,171,159,15001,sctg0109,5,0.0000000
2,804,3,,,171,159,15005,sctg0109,5,0.0000000
2,804,3,,,171,159,15007,sctg0109,5,0.0000000
2,804,3,,,171,159,15009,sctg0109,5,0.0000000
2,804,3,,,223,151,15003,sctg0109,5,0.0000000
2,804,3,,,223,159,15001,sctg0109,5,0.0000000
2,804,3,,,223,159,15005,sctg0109,5,0.0000000
2,804,3,,,223,159,15007,sctg0109,5,0.0000000
2,804,3,,,223,159,15009,sctg0109,5,0.0000000
2,804,3,,,230,151,15003,sctg0109,5,0.0031460
2,804,3,,,230,159,15001,sctg0109,5,0.0005691
2,804,3,,,230,159,15005,sctg0109,5,0.0000685
2,804,3,,,230,159,15007,sctg0109,5,0.0002787
2,804,3,,,230,159,15009,sctg0109,5,0.0004807
2,804,3,,,241,151,15003,sctg0109,5,0.0000000
2,804,3,,,241,159,15001,sctg0109,5,0.0000000
2,804,3,,,241,159,15005,sctg0109,5,0.0000000
2,804,3,,,241,159,15007,sctg0109,5,0.0000000
2,804,3,,,241,159,15009,sctg0109,5,0.0000000
2,804,3,,,341,151,15003,sctg0109,3,0.0868190
2,804,3,,,341,151,15003,sctg0109,5,0.0000000
2,804,3,,,341,159,15001,sctg0109,3,0.0122019
2,804,3,,,341,159,15001,sctg0109,5,0.0000000
2,804,3,,,341,159,15005,sctg0109,5,0.0000000
2,804,3,,,341,159,15007,sctg0109,3,0.0133355
2,804,3,,,341,159,15007,sctg0109,5,0.0000000
2,804,3,,,341,159,15009,sctg0109,3,0.0130186
2,804,3,,,341,159,15009,sctg0109,5,0.0000000
2,804,3,,,363,151,15003,sctg0109,5,0.0006630
2,804,3,,,363,159,15001,sctg0109,5,0.0001202
2,804,3,,,363,159,15005,sctg0109,5,0.0000145
2,804,3,,,363,159,15007,sctg0109,5,0.0000589
2,804,3,,,363,159,15009,sctg0109,5,0.0001015
2,804,3,,,392,151,15003,sctg0109,5,0.0015200
2,804,3,,,392,159,15001,sctg0109,5,0.0002750
2,804,3,,,392,159,15005,sctg0109,5,0.0000331
2,804,3,,,392,159,15007,sctg0109,5,0.0001347
2,804,3,,,392,159,15009,sctg0109,5,0.0002323
2,804,3,,,486,151,15003,sctg0109,3,0.0034940
2,804,3,,,486,159,15001,sctg0109,3,0.0004912
2,804,3,,,486,159,15007,sctg0109,3,0.0005368
2,804,3,,,486,159,15009,sctg0109,3,0.0005240
2,804,4,,,061,151,15003,sctg0109,11,0.0019860
2,804,4,,,061,159,15001,sctg0109,11,0.0003597
2,804,4,,,061,159,15005,sctg0109,11,0.0000433
2,804,4,,,061,159,15007,sctg0109,11,0.0001762
2,804,4,,,061,159,15009,sctg0109,11,0.0003038
2,804,4,,,064,151,15003,sctg0109,11,0.0000000
2,804,4,,,064,159,15001,sctg0109,11,0.0000000
2,804,4,,,064,159,15005,sctg0109,11,0.0000000
2,804,4,,,064,159,15007,sctg0109,11,0.0000000
2,804,4,,,064,159,15009,sctg0109,11,0.0000000
2,804,4,,,111,151,15003,sctg0109,11,0.0000000
2,804,4,,,111,159,15001,sctg0109,11,0.0000000
2,804,4,,,111,159,15005,sctg0109,11,0.0000000
2,804,4,,,111,159,15007,sctg0109,11,0.0000000
2,804,4,,,111,159,15009,sctg0109,11,0.0000000
2,804,4,,,122,151,15003,sctg0109,11,0.0000000
2,804,4,,,122,159,15001,sctg0109,11,0.0000000
2,804,4,,,122,159,15005,sctg0109,11,0.0000000
2,804,4,,,122,159,15007,sctg0109,11,0.0000000
2,804,4,,,122,159,15009,sctg0109,11,0.0000000
2,804,4,,,171,151,15003,sctg0109,11,0.0004950
2,804,4,,,171,159,15001,sctg0109,11,0.0000000
2,804,4,,,171,159,15005,sctg0109,11,0.0000000
2,804,4,,,171,159,15007,sctg0109,11,0.0000000
2,804,4,,,171,159,15009,sctg0109,11,0.0000000
2,804,4,,,212,151,15003,sctg0109,11,0.0264110
2,804,4,,,212,159,15001,sctg0109,11,0.0047785
2,804,4,,,212,159,15005,sctg0109,11,0.0005752
2,804,4,,,212,159,15007,sctg0109,11,0.0023401
2,804,4,,,212,159,15009,sctg0109,11,0.0040362
2,804,4,,,241,151,15003,sctg0109,11,0.0000000
2,804,4,,,241,159,15001,sctg0109,11,0.0000000
2,804,4,,,241,159,15005,sctg0109,11,0.0000000
2,804,4,,,241,159,15007,sctg0109,11,0.0000000
2,804,4,,,241,159,15009,sctg0109,11,0.0000000
2,804,4,,,341,151,15003,sctg0109,11,0.0262500
2,804,4,,,341,159,15001,sctg0109,11,0.0047488
2,804,4,,,341,159,15005,sctg0109,11,0.0005716
2,804,4,,,341,159,15007,sctg0109,11,0.0023255
2,804,4,,,341,159,15009,sctg0109,11,0.0040110
2,804,4,,,363,151,15003,sctg0109,11,0.2121280
2,804,4,,,363,159,15001,sctg0109,11,0.0382776
2,804,4,,,363,159,15005,sctg0109,11,0.0046076
2,804,4,,,363,159,15007,sctg0109,11,0.0187448
2,804,4,,,363,159,15009,sctg0109,11,0.0323310
2,804,4,,,411,151,15003,sctg0109,11,0.0000000
2,804,4,,,411,159,15001,sctg0109,11,0.0000000
2,804,4,,,411,159,15005,sctg0109,11,0.0000000
2,804,4,,,411,159,15007,sctg0109,11,0.0000000
2,804,4,,,411,159,15009,sctg0109,11,0.0000000
2,804,4,,,471,151,15003,sctg0109,11,0.0067020
2,804,4,,,471,159,15001,sctg0109,11,0.0012124
2,804,4,,,471,159,15005,sctg0109,11,0.0001459
2,804,4,,,471,159,15007,sctg0109,11,0.0005937
2,804,4,,,471,159,15009,sctg0109,11,0.0010240
2,804,4,,,484,151,15003,sctg0109,11,0.0007140
2,804,4,,,484,159,15001,sctg0109,11,0.0001291
2,804,4,,,484,159,15005,sctg0109,11,0.0000155
2,804,4,,,484,159,15007,sctg0109,11,0.0000632
2,804,4,,,484,159,15009,sctg0109,11,0.0001091
2,804,4,,,531,151,15003,sctg0109,11,0.0000000
2,804,4,,,531,159,15001,sctg0109,11,0.0000000
2,804,4,,,531,159,15005,sctg0109,11,0.0000000
2,804,4,,,531,159,15007,sctg0109,11,0.0000000
2,804,4,,,531,159,15009,sctg0109,11,0.0000000
2,805,3,,,061,151,15003,sctg0109,5,1.1349840
2,805,3,,,061,159,15001,sctg0109,3,0.1595165
2,805,3,,,061,159,15007,sctg0109,3,0.1743366
2,805,3,,,061,159,15009,sctg0109,3,0.1701938
2,805,4,,,061,151,15003,sctg0109,11,0.0198290
2,805,4,,,061,159,15001,sctg0109,11,0.0035874
2,805,4,,,061,159,15005,sctg0109,11,0.0004318
2,805,4,,,061,159,15007,sctg0109,11,0.0017568
2,805,4,,,061,159,15009,sctg0109,11,0.0030300
2,805,4,,,111,151,15003,sctg0109,11,0.0000000
2,805,4,,,111,159,15001,sctg0109,11,0.0000000
2,805,4,,,111,159,15005,sctg0109,11,0.0000000
2,805,4,,,111,159,15007,sctg0109,11,0.0000000
2,805,4,,,111,159,15009,sctg0109,11,0.0000000
2,805,4,,,122,151,15003,sctg0109,11,0.0000000
2,805,4,,,122,159,15001,sctg0109,11,0.0000000
2,805,4,,,122,159,15005,sctg0109,11,0.0000000
2,805,4,,,122,159,15007,sctg0109,11,0.0000000
2,805,4,,,122,159,15009,sctg0109,11,0.0000000
2,805,4,,,212,151,15003,sctg0109,11,0.0000000
2,805,4,,,212,159,15001,sctg0109,11,0.0000000
2,805,4,,,212,159,15005,sctg0109,11,0.0000000
2,805,4,,,212,159,15007,sctg0109,11,0.0000000
2,805,4,,,212,159,15009,sctg0109,11,0.0000000
2,805,4,,,341,151,15003,sctg0109,11,0.0038130
2,805,4,,,341,159,15001,sctg0109,11,0.0006832
2,805,4,,,341,159,15005,sctg0109,11,0.0000822
2,805,4,,,341,159,15007,sctg0109,11,0.0003346
2,805,4,,,341,159,15009,sctg0109,11,0.0005770
2,805,4,,,363,151,15003,sctg0109,11,0.0665910
2,805,4,,,363,159,15001,sctg0109,11,0.0120474
2,805,4,,,363,159,15005,sctg0109,11,0.0014502
2,805,4,,,363,159,15007,sctg0109,11,0.0058997
2,805,4,,,363,159,15009,sctg0109,11,0.0101758
2,805,4,,,471,151,15003,sctg0109,11,0.0000000
2,806,3,,,061,151,15003,sctg0109,5,0.0016410
2,806,3,,,061,159,15001,sctg0109,3,0.0002307
2,806,3,,,061,159,15007,sctg0109,3,0.0002521
2,806,3,,,061,159,15009,sctg0109,3,0.0002462
2,806,3,,,121,151,15003,sctg0109,5,0.0010260
2,806,3,,,121,159,15001,sctg0109,5,0.0001858
2,806,3,,,121,159,15005,sctg0109,5,0.0000224
2,806,3,,,121,159,15007,sctg0109,5,0.0000910
2,806,3,,,121,159,15009,sctg0109,5,0.0001569
2,806,3,,,122,151,15003,sctg0109,5,0.0000000
2,806,3,,,122,159,15001,sctg0109,5,0.0000000
2,806,3,,,122,159,15005,sctg0109,5,0.0000000
2,806,3,,,122,159,15007,sctg0109,5,0.0000000
2,806,3,,,122,159,15009,sctg0109,5,0.0000000
2,806,3,,,124,151,15003,sctg0109,5,0.0000000
2,806,3,,,124,159,15001,sctg0109,5,0.0000000
2,806,3,,,124,159,15005,sctg0109,5,0.0000000
2,806,3,,,124,159,15007,sctg0109,5,0.0000000
2,806,3,,,124,159,15009,sctg0109,5,0.0000000
2,806,3,,,171,151,15003,sctg0109,5,0.0046040
2,806,3,,,171,159,15001,sctg0109,5,0.0008331
2,806,3,,,171,159,15005,sctg0109,5,0.0001003
2,806,3,,,171,159,15007,sctg0109,5,0.0004080
2,806,3,,,171,159,15009,sctg0109,5,0.0007037
2,806,3,,,261,151,15003,sctg0109,5,0.0007580
2,806,3,,,261,159,15001,sctg0109,5,0.0001373
2,806,3,,,261,159,15005,sctg0109,5,0.0000165
2,806,3,,,261,159,15007,sctg0109,5,0.0000672
2,806,3,,,261,159,15009,sctg0109,5,0.0001160
2,806,3,,,341,151,15003,sctg0109,3,0.0000000
2,806,3,,,341,151,15003,sctg0109,5,0.0041040
2,806,3,,,341,159,15001,sctg0109,3,0.0000000
2,806,3,,,341,159,15001,sctg0109,5,0.0007422
2,806,3,,,341,159,15005,sctg0109,5,0.0000893
2,806,3,,,341,159,15007,sctg0109,3,0.0000000
2,806,3,,,341,159,15007,sctg0109,5,0.0003635
2,806,3,,,341,159,15009,sctg0109,3,0.0000000
2,806,3,,,341,159,15009,sctg0109,5,0.0006269
2,806,3,,,392,151,15003,sctg0109,5,0.0000000
2,806,3,,,392,159,15001,sctg0109,5,0.0000000
2,806,3,,,392,159,15005,sctg0109,5,0.0000000
2,806,3,,,392,159,15007,sctg0109,5,0.0000000
2,806,3,,,392,159,15009,sctg0109,5,0.0000000
2,806,3,,,486,151,15003,sctg0109,5,0.0000000
2,806,3,,,486,159,15001,sctg0109,5,0.0000000
2,806,3,,,486,159,15005,sctg0109,5,0.0000000
2,806,3,,,486,159,15007,sctg0109,5,0.0000000
2,806,3,,,486,159,15009,sctg0109,5,0.0000000
2,806,3,,,512,151,15003,sctg0109,5,0.0044580
2,806,3,,,512,159,15001,sctg0109,5,0.0008066
2,806,3,,,512,159,15005,sctg0109,5,0.0000971
2,806,3,,,512,159,15007,sctg0109,5,0.0003950
2,806,3,,,512,159,15009,sctg0109,5,0.0006813
2,806,3,,,531,151,15003,sctg0109,3,0.0000000
2,806,3,,,531,159,15001,sctg0109,3,0.0000000
2,806,3,,,531,159,15007,sctg0109,3,0.0000000
2,806,3,,,531,159,15009,sctg0109,3,0.0000000
2,806,4,,,061,151,15003,sctg0109,11,0.0000000
2,806,4,,,061,159,15001,sctg0109,11,0.0000000
2,806,4,,,061,159,15005,sctg0109,11,0.0000000
2,806,4,,,061,159,15007,sctg0109,11,0.0000000
2,806,4,,,061,159,15009,sctg0109,11,0.0000000
2,806,4,,,212,151,15003,sctg0109,11,0.0037220
2,806,4,,,212,159,15001,sctg0109,11,0.0006734
2,806,4,,,212,159,15005,sctg0109,11,0.0000811
2,806,4,,,212,159,15007,sctg0109,11,0.0003298
2,806,4,,,212,159,15009,sctg0109,11,0.0005688
2,806,4,,,292,151,15003,sctg0109,11,0.0000000
2,806,4,,,292,159,15001,sctg0109,11,0.0000000
2,806,4,,,292,159,15005,sctg0109,11,0.0000000
2,806,4,,,292,159,15007,sctg0109,11,0.0000000
2,806,4,,,292,159,15009,sctg0109,11,0.0000000
2,806,4,,,363,151,15003,sctg0109,11,0.0035900
2,806,4,,,363,159,15001,sctg0109,11,0.0006494
2,806,4,,,363,159,15005,sctg0109,11,0.0000782
2,806,4,,,363,159,15007,sctg0109,11,0.0003180
2,806,4,,,363,159,15009,sctg0109,11,0.0005485
2,806,4,,,471,151,15003,sctg0109,11,0.0000000
2,806,4,,,471,159,15001,sctg0109,11,0.0000000
2,806,4,,,471,159,15005,sctg0109,11,0.0000000
2,806,4,,,471,159,15007,sctg0109,11,0.0000000
2,806,4,,,471,159,15009,sctg0109,11,0.0000000
2,806,4,,,486,151,15003,sctg0109,11,0.0000000
2,806,4,,,486,159,15001,sctg0109,11,0.0000000
2,806,4,,,486,159,15005,sctg0109,11,0.0000000
2,806,4,,,486,159,15007,sctg0109,11,0.0000000
2,806,4,,,486,159,15009,sctg0109,11,0.0000000
2,806,4,,,531,151,15003,sctg0109,11,0.0011940
2,806,4,,,531,159,15001,sctg0109,11,0.0002159
2,806,4,,,531,159,15005,sctg0109,11,0.0000260
2,806,4,,,531,159,15007,sctg0109,11,0.0001057
2,806,4,,,531,159,15009,sctg0109,11,0.0001824
2,807,3,,,061,151,15003,sctg0109,5,0.4240860
2,807,3,,,061,159,15001,sctg0109,3,0.0596030
2,807,3,,,061,159,15007,sctg0109,3,0.0651405
2,807,3,,,061,159,15009,sctg0109,3,0.0635925
2,807,3,,,064,151,15003,sctg0109,3,0.0179420
2,807,3,,,064,151,15003,sctg0109,5,0.0111020
2,807,3,,,064,159,15001,sctg0109,3,0.0025216
2,807,3,,,064,159,15001,sctg0109,5,0.0020084
2,807,3,,,064,159,15005,sctg0109,5,0.0002418
2,807,3,,,064,159,15007,sctg0109,3,0.0027559
2,807,3,,,064,159,15007,sctg0109,5,0.0009835
2,807,3,,,064,159,15009,sctg0109,3,0.0026904
2,807,3,,,064,159,15009,sctg0109,5,0.0016964
2,807,3,,,121,151,15003,sctg0109,5,0.0026160
2,807,3,,,121,159,15001,sctg0109,5,0.0004734
2,807,3,,,121,159,15005,sctg0109,5,0.0000570
2,807,3,,,121,159,15007,sctg0109,5,0.0002318
2,807,3,,,121,159,15009,sctg0109,5,0.0003998
2,807,3,,,122,151,15003,sctg0109,3,0.0053260
2,807,3,,,122,159,15001,sctg0109,3,0.0007485
2,807,3,,,122,159,15007,sctg0109,3,0.0008180
2,807,3,,,122,159,15009,sctg0109,3,0.0007986
2,807,3,,,223,151,15003,sctg0109,5,0.0079810
2,807,3,,,223,159,15001,sctg0109,5,0.0014437
2,807,3,,,223,159,15005,sctg0109,5,0.0001738
2,807,3,,,223,159,15007,sctg0109,5,0.0007070
2,807,3,,,223,159,15009,sctg0109,5,0.0012195
2,807,3,,,241,151,15003,sctg0109,5,0.0000000
2,807,3,,,241,159,15001,sctg0109,5,0.0000000
2,807,3,,,241,159,15005,sctg0109,5,0.0000000
2,807,3,,,241,159,15007,sctg0109,5,0.0000000
2,807,3,,,241,159,15009,sctg0109,5,0.0000000
2,807,3,,,251,151,15003,sctg0109,5,0.0000000
2,807,3,,,251,159,15001,sctg0109,5,0.0000000
2,807,3,,,251,159,15005,sctg0109,5,0.0000000
2,807,3,,,251,159,15007,sctg0109,5,0.0000000
2,807,3,,,251,159,15009,sctg0109,5,0.0000000
2,807,3,,,261,151,15003,sctg0109,5,0.0031800
2,807,3,,,261,159,15001,sctg0109,5,0.0005752
2,807,3,,,261,159,15005,sctg0109,5,0.0000692
2,807,3,,,261,159,15007,sctg0109,5,0.0002817
2,807,3,,,261,159,15009,sctg0109,5,0.0004859
2,807,3,,,341,151,15003,sctg0109,3,0.0392550
2,807,3,,,341,151,15003,sctg0109,5,0.0017290
2,807,3,,,341,159,15001,sctg0109,3,0.0055170
2,807,3,,,341,159,15001,sctg0109,5,0.0003129
2,807,3,,,341,159,15005,sctg0109,5,0.0000377
2,807,3,,,341,159,15007,sctg0109,3,0.0060296
2,807,3,,,341,159,15007,sctg0109,5,0.0001532
2,807,3,,,341,159,15009,sctg0109,3,0.0058863
2,807,3,,,341,159,15009,sctg0109,5,0.0002643
2,807,3,,,486,151,15003,sctg0109,5,0.0021500
2,807,3,,,486,159,15001,sctg0109,5,0.0003890
2,807,3,,,486,159,15005,sctg0109,5,0.0000468
2,807,3,,,486,159,15007,sctg0109,5,0.0001905
2,807,3,,,486,159,15009,sctg0109,5,0.0003286
2,807,3,,,512,151,15003,sctg0109,3,0.0513340
2,807,3,,,512,151,15003,sctg0109,5,0.0025150
2,807,3,,,512,159,15001,sctg0109,3,0.0072149
2,807,3,,,512,159,15001,sctg0109,5,0.0003218
2,807,3,,,512,159,15005,sctg0109,5,0.0000387
2,807,3,,,512,159,15007,sctg0109,3,0.0078852
2,807,3,,,512,159,15007,sctg0109,5,0.0001576
2,807,3,,,512,159,15009,sctg0109,3,0.0076979
2,807,3,,,512,159,15009,sctg0109,5,0.0002718
2,807,3,,,531,151,15003,sctg0109,3,0.0000000
2,807,3,,,531,151,15003,sctg0109,5,0.0234160
2,807,3,,,531,159,15001,sctg0109,3,0.0000000
2,807,3,,,531,159,15001,sctg0109,5,0.0042363
2,807,3,,,531,159,15005,sctg0109,5,0.0005099
2,807,3,,,531,159,15007,sctg0109,3,0.0000000
2,807,3,,,531,159,15007,sctg0109,5,0.0020746
2,807,3,,,531,159,15009,sctg0109,3,0.0000000
2,807,3,,,531,159,15009,sctg0109,5,0.0035782
2,807,4,,,020,151,15003,sctg0109,11,0.0023400
2,807,4,,,020,159,15001,sctg0109,11,0.0003320
2,807,4,,,020,159,15005,sctg0109,11,0.0000400
2,807,4,,,020,159,15007,sctg0109,11,0.0001626
2,807,4,,,020,159,15009,sctg0109,11,0.0002804
2,807,4,,,061,151,15003,sctg0109,11,0.0076440
2,807,4,,,061,159,15001,sctg0109,11,0.0013835
2,807,4,,,061,159,15005,sctg0109,11,0.0001665
2,807,4,,,061,159,15007,sctg0109,11,0.0006775
2,807,4,,,061,159,15009,sctg0109,11,0.0011685
2,807,4,,,064,151,15003,sctg0109,11,0.0000000
2,807,4,,,064,159,15001,sctg0109,11,0.0000000
2,807,4,,,064,159,15005,sctg0109,11,0.0000000
2,807,4,,,064,159,15007,sctg0109,11,0.0000000
2,807,4,,,064,159,15009,sctg0109,11,0.0000000
2,807,4,,,122,151,15003,sctg0109,11,0.0000000
2,807,4,,,122,159,15001,sctg0109,11,0.0000000
2,807,4,,,122,159,15005,sctg0109,11,0.0000000
2,807,4,,,122,159,15007,sctg0109,11,0.0000000
2,807,4,,,122,159,15009,sctg0109,11,0.0000000
2,807,4,,,171,151,15003,sctg0109,11,0.0000000
2,807,4,,,171,159,15001,sctg0109,11,0.0000000
2,807,4,,,171,159,15005,sctg0109,11,0.0000000
2,807,4,,,171,159,15007,sctg0109,11,0.0000000
2,807,4,,,171,159,15009,sctg0109,11,0.0000000
2,807,4,,,212,151,15003,sctg0109,11,0.0004510
2,807,4,,,212,159,15001,sctg0109,11,0.0000033
2,807,4,,,212,159,15005,sctg0109,11,0.0000004
2,807,4,,,212,159,15007,sctg0109,11,0.0000016
2,807,4,,,212,159,15009,sctg0109,11,0.0000028
2,807,4,,,321,151,15003,sctg0109,11,0.0000000
2,807,4,,,321,159,15001,sctg0109,11,0.0000000
2,807,4,,,321,159,15005,sctg0109,11,0.0000000
2,807,4,,,321,159,15007,sctg0109,11,0.0000000
2,807,4,,,321,159,15009,sctg0109,11,0.0000000
2,807,4,,,363,151,15003,sctg0109,11,0.0007980
2,807,4,,,363,159,15001,sctg0109,11,0.0001442
2,807,4,,,363,159,15005,sctg0109,11,0.0000174
2,807,4,,,363,159,15007,sctg0109,11,0.0000706
2,807,4,,,363,159,15009,sctg0109,11,0.0001218
2,807,4,,,471,151,15003,sctg0109,11,0.0000000
2,807,4,,,471,159,15001,sctg0109,11,0.0000000
2,807,4,,,471,159,15005,sctg0109,11,0.0000000
2,807,4,,,471,159,15007,sctg0109,11,0.0000000
2,807,4,,,471,159,15009,sctg0109,11,0.0000000
2,808,3,,,061,151,15003,sctg0109,3,0.0000000
2,808,3,,,061,151,15003,sctg0109,5,0.1045990
2,808,3,,,061,159,15001,sctg0109,3,0.0147007
2,808,3,,,061,159,15007,sctg0109,3,0.0160665
2,808,3,,,061,159,15009,sctg0109,3,0.0156847
2,808,3,,,064,151,15003,sctg0109,3,0.2347800
2,808,3,,,064,151,15003,sctg0109,5,0.0578790
2,808,3,,,064,159,15001,sctg0109,3,0.0329972
2,808,3,,,064,159,15001,sctg0109,5,0.0104712
2,808,3,,,064,159,15005,sctg0109,5,0.0012605
2,808,3,,,064,159,15007,sctg0109,3,0.0360629
2,808,3,,,064,159,15007,sctg0109,5,0.0051278
2,808,3,,,064,159,15009,sctg0109,3,0.0352059
2,808,3,,,064,159,15009,sctg0109,5,0.0088445
2,808,3,,,121,151,15003,sctg0109,5,0.0108090
2,808,3,,,121,159,15001,sctg0109,5,0.0019554
2,808,3,,,121,159,15005,sctg0109,5,0.0002354
2,808,3,,,121,159,15007,sctg0109,5,0.0009576
2,808,3,,,121,159,15009,sctg0109,5,0.0016516
2,808,3,,,132,151,15003,sctg0109,5,0.0000000
2,808,3,,,132,159,15001,sctg0109,5,0.0000000
2,808,3,,,132,159,15005,sctg0109,5,0.0000000
2,808,3,,,132,159,15007,sctg0109,5,0.0000000
2,808,3,,,132,159,15009,sctg0109,5,0.0000000
2,808,3,,,171,151,15003,sctg0109,5,0.0030940
2,808,3,,,171,159,15001,sctg0109,5,0.0005597
2,808,3,,,171,159,15005,sctg0109,5,0.0000674
2,808,3,,,171,159,15007,sctg0109,5,0.0002741
2,808,3,,,171,159,15009,sctg0109,5,0.0004728
2,808,3,,,223,151,15003,sctg0109,5,0.0050040
2,808,3,,,223,159,15001,sctg0109,5,0.0009052
2,808,3,,,223,159,15005,sctg0109,5,0.0001090
2,808,3,,,223,159,15007,sctg0109,5,0.0004433
2,808,3,,,223,159,15009,sctg0109,5,0.0007646
2,808,3,,,241,151,15003,sctg0109,5,0.0000000
2,808,3,,,241,159,15001,sctg0109,5,0.0000000
2,808,3,,,241,159,15005,sctg0109,5,0.0000000
2,808,3,,,241,159,15007,sctg0109,5,0.0000000
2,808,3,,,241,159,15009,sctg0109,5,0.0000000
2,808,3,,,251,151,15003,sctg0109,5,0.0000000
2,808,3,,,251,159,15001,sctg0109,5,0.0000000
2,808,3,,,251,159,15005,sctg0109,5,0.0000000
2,808,3,,,251,159,15007,sctg0109,5,0.0000000
2,808,3,,,251,159,15009,sctg0109,5,0.0000000
2,808,3,,,341,151,15003,sctg0109,3,2.8979630
2,808,3,,,341,151,15003,sctg0109,5,0.0000000
2,808,3,,,341,159,15001,sctg0109,3,0.4072947
2,808,3,,,341,159,15001,sctg0109,5,0.0000000
2,808,3,,,341,159,15005,sctg0109,5,0.0000000
2,808,3,,,341,159,15007,sctg0109,3,0.4451351
2,808,3,,,341,159,15007,sctg0109,5,0.0000000
2,808,3,,,341,159,15009,sctg0109,3,0.4345572
2,808,3,,,341,159,15009,sctg0109,5,0.0000000
2,808,3,,,363,151,15003,sctg0109,5,0.1034490
2,808,3,,,363,159,15001,sctg0109,5,0.0187157
2,808,3,,,363,159,15005,sctg0109,5,0.0022529
2,808,3,,,363,159,15007,sctg0109,5,0.0091652
2,808,3,,,363,159,15009,sctg0109,5,0.0158081
2,808,3,,,392,151,15003,sctg0109,5,0.0050040
2,808,3,,,392,159,15001,sctg0109,5,0.0009052
2,808,3,,,392,159,15005,sctg0109,5,0.0001090
2,808,3,,,392,159,15007,sctg0109,5,0.0004433
2,808,3,,,392,159,15009,sctg0109,5,0.0007646
2,808,3,,,421,151,15003,sctg0109,5,0.0000000
2,808,3,,,421,159,15001,sctg0109,5,0.0000000
2,808,3,,,421,159,15005,sctg0109,5,0.0000000
2,808,3,,,421,159,15007,sctg0109,5,0.0000000
2,808,3,,,421,159,15009,sctg0109,5,0.0000000
2,808,3,,,451,151,15003,sctg0109,5,0.1073310
2,808,3,,,451,159,15001,sctg0109,5,0.0194176
2,808,3,,,451,159,15005,sctg0109,5,0.0023374
2,808,3,,,451,159,15007,sctg0109,5,0.0095090
2,808,3,,,451,159,15009,sctg0109,5,0.0164010
2,808,3,,,486,151,15003,sctg0109,5,0.0000000
2,808,3,,,486,159,15001,sctg0109,5,0.0000000
2,808,3,,,486,159,15005,sctg0109,5,0.0000000
2,808,3,,,486,159,15007,sctg0109,5,0.0000000
